ALAND,AWATER,CD116FP,CDSESSN,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,MTFCC,NAMELSAD,NUMPOINTSairports,STATEFP,amtrak,breweries,fairgrounds,farms,fortune,hospitals,military,mobilehome,museums,result,sportsvenues,starbucks,amtrak_alpha_pct,breweries_alpha_pct,fairgrounds_alpha_pct,fortune_alpha_pct,hospitals_alpha_pct,mobilehome_alpha_pct,museums_alpha_pct,sportsvenues_alpha_pct,starbucks_alpha_pct,farms_alpha_pct,military_alpha_pct
549099381,16592268,33,116,N,4833,+32.7564438,-097.1069479,C2,G5200,Congressional District 33,1,48,0,1,0,107,0,8,0,62,26,D,3,7,0.0,3.75,0.0,0.0,26.493506493506494,30.05703422053232,21.88118811881188,95.625,12.934782608695652,0.7610878661087866,0.0
2147483647,567658850,11,116,N,4811,+31.7323018,-100.0636870,C2,G5200,Congressional District 11,33,48,0,2,0,21093,0,32,3,206,104,R,0,19,0.0,7.5,0.0,0.0,105.97402597402598,99.86692015209125,87.52475247524752,0.0,35.108695652173914,150.03389121338913,36.42857142857142
2147483647,154866294,15,116,N,4815,+27.7500112,-098.2634106,C2,G5200,Congressional District 15,10,48,0,6,0,8704,0,16,1,120,29,D,1,14,0.0,22.5,0.0,0.0,52.98701298701299,58.17490494296578,24.40594059405941,31.875,25.869565217391305,61.91129707112971,12.142857142857142
2147483647,448808223,23,116,N,4823,+30.3892100,-102.3267561,C2,G5200,Congressional District 23,37,48,3,2,0,9377,0,26,4,118,67,,0,11,63.75,7.5,0.0,0.0,86.1038961038961,57.20532319391635,56.38613861386139,0.0,20.32608695652174,66.69832635983263,48.57142857142857
-563141942,86780622,12,116,N,4812,+32.8213284,-097.6645150,C2,G5200,Congressional District 12,9,48,1,6,0,5466,1,28,5,63,75,R,3,38,21.25,22.5,0.0,7.083333333333333,92.72727272727273,30.541825095057032,63.118811881188115,95.625,70.21739130434783,38.87949790794979,60.71428571428571
2147483647,410338546,08,116,N,4808,+30.8332407,-095.5436034,C2,G5200,Congressional District 8,7,48,0,7,0,9297,1,24,0,112,40,R,1,36,0.0,26.25,0.0,7.083333333333333,79.48051948051948,54.29657794676806,33.66336633663366,31.875,66.52173913043478,66.12928870292886,0.0
2147483647,-930795874,34,116,N,4834,+28.6690372,-097.9260082,C2,G5200,Congressional District 34,9,48,0,1,0,8326,0,17,3,193,53,D,0,8,0.0,3.75,0.0,0.0,56.298701298701296,93.56463878326996,44.603960396039604,0.0,14.782608695652174,59.22259414225942,36.42857142857142
922898557,32939871,30,116,N,4830,+32.6586215,-096.7990089,C2,G5200,Congressional District 30,3,48,1,8,1,387,6,22,0,40,56,D,1,27,21.25,30.0,63.75,42.5,72.85714285714285,19.39163498098859,47.12871287128713,31.875,49.891304347826086,2.7527196652719663,0.0
609407297,4386002,18,116,N,4818,+29.8646025,-095.5636383,C2,G5200,Congressional District 18,1,48,1,9,0,119,9,24,0,32,39,D,6,34,21.25,33.75,0.0,63.75,79.48051948051948,15.513307984790874,32.82178217821782,191.25,62.82608695652174,0.8464435146443515,0.0
799680486,54815759,02,116,N,4802,+29.8484945,-095.6459326,C2,G5200,Congressional District 2,1,48,0,4,0,277,2,12,0,31,34,R,2,49,0.0,15.0,0.0,14.166666666666666,39.74025974025974,15.02851711026616,28.613861386138613,63.75,90.54347826086958,1.9702928870292888,0.0
517653119,1036519,20,116,N,4820,+29.4743174,-098.6224612,C2,G5200,Congressional District 20,1,48,0,1,0,221,1,12,3,32,13,D,1,37,0.0,3.75,0.0,7.083333333333333,39.74025974025974,15.513307984790874,10.94059405940594,31.875,68.36956521739131,1.5719665271966528,36.42857142857142
2147483647,136094581,31,116,N,4831,+30.8288177,-097.5354116,C2,G5200,Congressional District 31,5,48,2,12,0,4996,1,21,0,74,29,R,1,34,42.5,45.0,0.0,7.083333333333333,69.54545454545455,35.8745247148289,24.40594059405941,31.875,62.82608695652174,35.536401673640164,0.0
2147483647,316353052,25,116,N,4825,+31.5007907,-097.8159131,C2,G5200,Congressional District 25,10,48,1,12,0,13361,0,26,1,101,98,R,2,29,21.25,45.0,0.0,0.0,86.1038961038961,48.9638783269962,82.47524752475246,63.75,53.586956521739125,95.03640167364017,12.142857142857142
481897778,34271738,32,116,N,4832,+32.9203834,-096.6536360,C2,G5200,Congressional District 32,0,48,0,2,0,220,3,18,0,15,42,D,2,56,0.0,7.5,0.0,21.25,59.61038961038961,7.271863117870723,35.34653465346535,63.75,103.47826086956522,1.5648535564853556,0.0
2147483647,91754552,21,116,N,4821,+30.0578898,-098.9753677,C2,G5200,Congressional District 21,7,48,1,11,0,7738,5,29,2,74,104,R,2,49,21.25,41.25,0.0,35.41666666666667,96.03896103896105,35.8745247148289,87.52475247524752,63.75,90.54347826086958,55.04016736401674,24.285714285714285
1245329624,98074589,03,116,N,4803,+33.1592134,-096.6126952,C2,G5200,Congressional District 3,3,48,0,3,0,1239,4,29,0,12,23,R,1,60,0.0,11.25,0.0,28.333333333333332,96.03896103896105,5.817490494296578,19.356435643564357,31.875,110.8695652173913,8.812970711297071,0.0
2147483647,185202535,10,116,N,4810,+29.9766245,-096.5921553,C2,G5200,Congressional District 10,10,48,0,13,0,14453,0,16,2,87,84,R,2,32,0.0,48.75,0.0,0.0,52.98701298701299,42.17680608365019,70.6930693069307,63.75,59.130434782608695,102.80376569037658,24.285714285714285
2147483647,1009693997,04,116,N,4804,+33.2982880,-095.4180633,C2,G5200,Congressional District 4,24,48,1,7,0,23397,0,32,2,80,77,R,0,13,21.25,26.25,0.0,0.0,105.97402597402598,38.78326996197718,64.8019801980198,0.0,24.02173913043478,166.42217573221757,24.285714285714285
1538273012,19151538,35,116,N,4835,+29.9155235,-097.8840940,C2,G5200,Congressional District 35,3,48,2,23,0,1133,0,21,2,114,61,D,4,23,42.5,86.25,0.0,0.0,69.54545454545455,55.266159695817485,51.336633663366335,127.5,42.5,8.058995815899582,24.285714285714285
2147483647,764765962,13,116,N,4813,+34.8376887,-100.5978721,C2,G5200,Congressional District 13,50,48,1,2,0,20372,0,47,1,104,106,R,0,9,21.25,7.5,0.0,0.0,155.64935064935065,50.41825095057034,89.20792079207921,0.0,16.630434782608695,144.90543933054394,12.142857142857142
-1944979503,191353567,26,116,N,4826,+33.1846148,-097.1341729,C2,G5200,Congressional District 26,13,48,0,6,1,3302,0,15,0,60,31,R,3,50,0.0,22.5,63.75,0.0,49.675324675324674,29.08745247148289,26.08910891089109,95.625,92.3913043478261,23.48702928870293,0.0
-1618318144,61159619,22,116,N,4822,+29.5107373,-095.6774110,C2,G5200,Congressional District 22,13,48,0,3,0,1965,0,20,1,74,21,R,0,48,0.0,11.25,0.0,0.0,66.23376623376623,35.8745247148289,17.673267326732674,0.0,88.69565217391305,13.976987447698745,12.142857142857142
429173856,5290341,09,116,N,4809,+29.6454702,-095.4942070,C2,G5200,Congressional District 9,0,48,0,1,0,138,1,22,0,18,16,D,3,11,0.0,3.75,0.0,7.083333333333333,72.85714285714285,8.726235741444867,13.465346534653465,95.625,20.32608695652174,0.9815899581589959,0.0
2147483647,282385039,19,116,N,4819,+33.2452902,-101.2097385,C2,G5200,Congressional District 19,34,48,0,3,0,15781,0,43,1,125,93,R,3,18,0.0,11.25,0.0,0.0,142.4025974025974,60.59885931558936,78.26732673267327,95.625,33.26086956521739,112.24979079497908,12.142857142857142
695578890,628693637,01,116,N,4401,+41.6306771,-071.3286718,C2,G5200,Congressional District 1,2,44,0,9,0,344,1,10,3,19,102,D,4,14,0.0,33.75,0.0,7.083333333333333,33.116883116883116,9.211026615969581,85.84158415841584,127.5,25.869565217391305,2.4468619246861922,36.42857142857142
1982201012,694976850,02,116,N,4402,+41.5696012,-071.6155143,C2,G5200,Congressional District 2,5,44,3,9,0,899,3,10,3,32,78,D,2,12,63.75,33.75,0.0,21.25,33.116883116883116,15.513307984790874,65.64356435643565,63.75,22.17391304347826,6.394560669456067,36.42857142857142
2147483647,16504856,01,116,N,3501,+34.7717346,-106.0514021,C2,G5200,Congressional District 1,5,35,1,19,1,1868,0,17,1,84,80,D,3,36,21.25,71.25,63.75,0.0,56.298701298701296,40.72243346007605,67.32673267326732,95.625,66.52173913043478,13.287029288702929,12.142857142857142
2147483647,303683653,03,116,N,3503,+36.0098523,-105.8318570,C2,G5200,Congressional District 3,24,35,4,8,1,12723,0,21,5,157,130,D,0,26,85.0,30.0,63.75,0.0,69.54545454545455,76.11216730038022,109.4059405940594,0.0,48.04347826086956,90.49832635983263,60.71428571428571
2147483647,408588014,02,116,N,3502,+33.3852613,-106.2994424,C2,G5200,Congressional District 2,29,35,2,7,1,10130,0,24,8,205,109,D,3,13,42.5,26.25,63.75,0.0,79.48051948051948,99.38212927756653,91.73267326732673,95.625,24.02173913043478,72.05439330543933,97.14285714285714
2147483647,-1072860282,01,116,N,4901,+40.9604767,-111.3327276,C2,G5200,Congressional District 1,9,49,0,6,0,7334,0,12,2,75,33,R,3,22,0.0,22.5,0.0,0.0,39.74025974025974,36.35931558935361,27.77227722772277,95.625,40.65217391304348,52.166527196652716,24.285714285714285
2147483647,458725091,03,116,N,4903,+38.6967640,-110.2164022,C2,G5200,Congressional District 3,10,49,3,2,0,3651,0,18,1,64,43,R,3,18,63.75,7.5,0.0,0.0,59.61038961038961,31.026615969581748,36.18811881188119,95.625,33.26086956521739,25.969456066945607,12.142857142857142
2147483647,373990713,04,116,N,4904,+39.8793168,-111.8444529,C2,G5200,Congressional District 4,4,49,0,3,0,2131,0,12,1,49,13,,1,20,0.0,11.25,0.0,0.0,39.74025974025974,23.75475285171103,10.94059405940594,31.875,36.95652173913044,15.157740585774059,12.142857142857142
2147483647,-1350965720,02,116,N,4902,+38.7449472,-112.5531266,C2,G5200,Congressional District 2,23,49,1,12,1,4911,1,26,8,89,79,R,5,38,21.25,45.0,63.75,7.083333333333333,86.1038961038961,43.146387832699624,66.48514851485149,159.375,70.21739130434783,34.93179916317992,97.14285714285714
1749309368,51291912,01,116,N,0901,+41.7901515,-073.2011801,C2,G5200,Congressional District 1,3,09,4,17,0,826,3,9,2,16,97,D,4,27,85.0,63.75,0.0,21.25,29.805194805194805,7.756653992395437,81.63366336633663,127.5,49.891304347826086,5.875313807531381,24.285714285714285
1218074496,68693984,03,116,N,0903,+41.3856882,-072.8773022,C2,G5200,Congressional District 3,3,09,2,20,0,579,1,8,1,27,86,D,2,19,42.5,75.0,0.0,7.083333333333333,26.493506493506494,13.0893536121673,72.37623762376238,63.75,35.108695652173914,4.118410041841004,12.142857142857142
1193636603,214325604,04,116,N,0904,+41.1968011,-073.3885143,C2,G5200,Congressional District 4,1,09,2,7,0,348,12,6,0,3,94,D,2,31,42.5,26.25,0.0,85.0,19.87012987012987,1.4543726235741445,79.10891089108911,63.75,57.28260869565217,2.4753138075313807,0.0
-1062860895,88053659,05,116,N,0905,+41.6943231,-073.2099985,C2,G5200,Congressional District 5,5,09,1,10,0,1462,3,10,0,11,113,D,1,19,21.25,37.5,0.0,21.25,33.116883116883116,5.332699619771863,95.0990099009901,31.875,35.108695652173914,10.399163179916318,0.0
2147483647,297591677,02,116,N,0902,+41.6536870,-072.2065086,C2,G5200,Congressional District 2,8,09,3,16,0,2762,0,7,3,47,148,D,2,22,63.75,60.0,0.0,0.0,23.181818181818183,22.785171102661597,124.55445544554456,63.75,40.65217391304348,19.64602510460251,36.42857142857142
2147483647,-425758464,00,116,N,3000,+47.0511771,-109.6348174,C1,G5200,Congressional District (at Large),123,30,12,65,1,28008,0,69,5,494,271,R,2,36,255.0,243.75,63.75,0.0,228.50649350649348,239.48669201520914,228.06930693069307,63.75,66.52173913043478,199.22008368200838,60.71428571428571
1684100500,-935628079,01,116,N,3601,+40.9838720,-072.5495150,C2,G5200,Congressional District 1,8,36,0,12,0,499,0,8,2,27,124,R,1,28,0.0,45.0,0.0,0.0,26.493506493506494,13.0893536121673,104.35643564356435,31.875,51.73913043478261,3.5493723849372385,24.285714285714285
41801517,2679582,07,116,N,3607,+40.6441825,-074.0259596,C2,G5200,Congressional District 7,0,36,0,9,0,0,0,5,0,0,48,D,1,15,0.0,33.75,0.0,0.0,16.558441558441558,0.0,40.396039603960396,31.875,27.717391304347824,0.0,0.0
2147483647,-1071544717,27,116,N,3627,+43.0008504,-078.3168825,C2,G5200,Congressional District 27,20,36,0,12,0,4674,0,13,2,172,125,,3,9,0.0,45.0,0.0,0.0,43.05194805194805,83.38403041825096,105.1980198019802,95.625,16.630434782608695,33.24602510460251,24.285714285714285
990764875,149861991,17,116,N,3617,+41.1595319,-073.9193555,C2,G5200,Congressional District 17,1,36,1,7,0,70,3,15,1,13,79,D,0,23,21.25,26.25,0.0,21.25,49.675324675324674,6.302281368821292,66.48514851485149,0.0,42.5,0.497907949790795,12.142857142857142
73747625,39239213,14,116,N,3614,+40.8097822,-073.8370035,C2,G5200,Congressional District 14,1,36,0,3,0,0,0,7,0,0,18,D,1,9,0.0,11.25,0.0,0.0,23.181818181818183,0.0,15.148514851485148,31.875,16.630434782608695,0.0,0.0
77166993,711425,06,116,N,3606,+40.7348618,-073.8234555,C2,G5200,Congressional District 6,0,36,0,1,0,0,0,5,0,0,11,D,0,17,0.0,3.75,0.0,0.0,16.558441558441558,0.0,9.257425742574258,0.0,31.41304347826087,0.0,0.0
134550083,184506173,05,116,N,3605,+40.5965625,-073.8272118,C2,G5200,Congressional District 5,1,36,0,0,0,0,0,3,0,0,13,D,3,13,0.0,0.0,0.0,0.0,9.935064935064934,0.0,10.94059405940594,95.625,24.02173913043478,0.0,0.0
2147483647,-1022998746,24,116,N,3624,+43.2103194,-076.6480936,C2,G5200,Congressional District 24,7,36,1,15,1,2712,0,11,2,122,102,R,2,10,21.25,56.25,63.75,0.0,36.42857142857142,59.144486692015214,85.84158415841584,63.75,18.47826086956522,19.290376569037658,24.285714285714285
202964844,76413628,16,116,N,3616,+40.9397352,-073.7910880,C2,G5200,Congressional District 16,0,36,2,4,0,10,0,7,0,0,42,D,2,23,42.5,15.0,0.0,0.0,23.181818181818183,0.0,35.34653465346535,63.75,42.5,0.07112970711297072,0.0
168159647,128599122,11,116,N,3611,+40.5669743,-074.1263136,C2,G5200,Congressional District 11,0,36,0,3,0,0,0,8,1,1,39,D,1,15,0.0,11.25,0.0,0.0,26.493506493506494,0.4847908745247148,32.82178217821782,31.875,27.717391304347824,0.0,12.142857142857142
37598152,6263939,15,116,N,3615,+40.8240306,-073.8911626,C2,G5200,Congressional District 15,0,36,0,1,0,0,0,4,0,0,14,D,2,5,0.0,3.75,0.0,0.0,13.246753246753247,0.0,11.782178217821782,63.75,9.23913043478261,0.0,0.0
2147483647,1602345774,23,116,N,3623,+42.3442440,-077.8458079,C2,G5200,Congressional District 23,18,36,0,34,0,8716,1,23,1,317,182,R,3,8,0.0,127.5,0.0,7.083333333333333,76.16883116883116,153.6787072243346,153.16831683168317,95.625,14.782608695652174,61.99665271966528,12.142857142857142
73598441,48115635,08,116,N,3608,+40.6214380,-073.9110774,C2,G5200,Congressional District 8,0,36,0,1,0,0,0,2,1,0,22,D,1,10,0.0,3.75,0.0,0.0,6.623376623376624,0.0,18.514851485148515,31.875,18.47826086956522,0.0,12.142857142857142
38311782,7282924,12,116,N,3612,+40.7510262,-073.9504201,C2,G5200,Congressional District 12,0,36,1,7,0,0,36,17,0,0,163,D,1,138,21.25,26.25,0.0,255.0,56.298701298701296,0.0,137.17821782178217,31.875,255.0,0.0,0.0
-787736537,160314432,18,116,N,3618,+41.4116573,-074.0809815,C2,G5200,Congressional District 18,6,36,1,14,0,871,0,12,3,76,114,D,3,14,21.25,52.5,0.0,0.0,39.74025974025974,36.844106463878326,95.94059405940594,95.625,25.869565217391305,6.195397489539749,36.42857142857142
470068839,375364727,02,116,N,3602,+40.6853270,-073.2884424,C2,G5200,Congressional District 2,3,36,0,11,0,39,0,5,0,8,41,R,0,26,0.0,41.25,0.0,0.0,16.558441558441558,3.8783269961977185,34.504950495049506,0.0,48.04347826086956,0.2774058577405858,0.0
-1105576888,81932864,20,116,N,3620,+42.7488819,-073.9883663,C2,G5200,Congressional District 20,5,36,4,14,0,1181,0,18,3,67,113,D,3,34,85.0,52.5,0.0,0.0,59.61038961038961,32.48098859315589,95.0990099009901,95.625,62.82608695652174,8.40041841004184,36.42857142857142
1321096008,1831993802,25,116,N,3625,+43.3233952,-077.7154890,C2,G5200,Congressional District 25,3,36,1,14,0,364,1,8,0,13,66,D,1,20,21.25,52.5,0.0,7.083333333333333,26.493506493506494,6.302281368821292,55.54455445544554,31.875,36.95652173913044,2.589121338912134,0.0
660259920,301922153,03,116,N,3603,+40.8604959,-073.5053788,C2,G5200,Congressional District 3,0,36,0,9,0,112,1,11,0,0,86,D,1,33,0.0,33.75,0.0,7.083333333333333,36.42857142857142,0.0,72.37623762376238,31.875,60.97826086956522,0.796652719665272,0.0
2147483647,-952987495,21,116,N,3621,+44.0083839,-074.6092313,C2,G5200,Congressional District 21,23,36,8,21,0,6108,0,17,2,258,201,R,0,10,170.0,78.75,0.0,0.0,56.298701298701296,125.07604562737642,169.15841584158417,0.0,18.47826086956522,43.44602510460251,24.285714285714285
36381172,23227075,10,116,N,3610,+40.7032066,-074.0063421,C2,G5200,Congressional District 10,0,36,0,1,0,0,10,6,0,0,108,D,1,86,0.0,3.75,0.0,70.83333333333334,19.87012987012987,0.0,90.89108910891089,31.875,158.91304347826087,0.0,0.0
286752056,168713321,04,116,N,3604,+40.6369483,-073.6059099,C2,G5200,Congressional District 4,0,36,0,2,0,10,0,6,0,0,55,D,2,25,0.0,7.5,0.0,0.0,19.87012987012987,0.0,46.28712871287129,63.75,46.19565217391305,0.07112970711297072,0.0
26316818,7203018,13,116,N,3613,+40.8388622,-073.9329821,C2,G5200,Congressional District 13,0,36,0,0,0,0,0,11,0,0,35,D,0,14,0.0,0.0,0.0,0.0,36.42857142857142,0.0,29.455445544554454,0.0,25.869565217391305,0.0,0.0
567624846,35592405,26,116,N,3626,+42.9618255,-078.8409831,C2,G5200,Congressional District 26,2,36,3,5,0,58,1,16,0,20,88,D,5,19,63.75,18.75,0.0,7.083333333333333,52.98701298701299,9.695817490494296,74.05940594059406,159.375,35.108695652173914,0.4125523012552301,0.0
2147483647,386868974,22,116,N,3622,+42.8706939,-075.6626641,C2,G5200,Congressional District 22,11,36,2,12,0,4770,0,16,4,216,129,,2,8,42.5,45.0,0.0,0.0,52.98701298701299,104.7148288973384,108.56435643564356,63.75,14.782608695652174,33.92887029288703,48.57142857142857
40269800,499820,09,116,N,3609,+40.6421839,-073.9472006,C2,G5200,Congressional District 9,0,36,0,0,0,0,0,8,0,0,21,D,1,7,0.0,0.0,0.0,0.0,26.493506493506494,0.0,17.673267326732674,31.875,12.934782608695652,0.0,0.0
2147483647,430632551,19,116,N,3619,+42.2278105,-074.4256329,C2,G5200,Congressional District 19,20,36,2,29,0,5314,0,14,0,259,211,D,0,9,42.5,108.75,0.0,0.0,46.36363636363637,125.56083650190114,177.57425742574256,0.0,16.630434782608695,37.798326359832636,0.0
